Serial Number / PAK number,Coverage,Covered Line Status,Business Entity,Sub Business Entity,Product Family,Product ID,Product Description,Asset Type,Product Type,Offer Type,Parent Offer Type,PID Mapping Group,Item Quantity,Covered Line Start Date,Covered Line End Date,Covered Line End Date FY,Covered Line End Date FY-FQ,Contract Type,Contract Number,Ship Date,Ship Date FY,Ship Date FY-FQ,End of Product Sale Date,Last Renewal Date,End of Software Maintenance Date,Last Date of Support,LDOS FY,LDOS FY-FQ,Migration PID Flag,Install Site GU Name,Install Site GU ID,Install Site CR Parent Party Name,Install Site CR Parent Party ID,Install Site CR Party Name,Install Site CR Party ID,Install Site Name,Install Site ID,Install Site Address 1,Install Site City,Install Site State,Major/Minor,Configuration
N/A,NOT COVERED,EXPIRED,Data Center Networking,NX2/4/5/6K,N2000,N2K-C2348TQ4F-E,Nexus 2348TQ-E with 4 Bidi or 2FET-40G and 8FET-10G,Hardware,CHASSIS,Others,Others,,1,5/26/18,5/25/23,2023,2023 Q4,SNT,92058507,5/26/18,2018,2018 Q4,9/9/20,12/8/24,9/9/21,9/30/25,2026,2026 Q1,N,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY SERVICES INC,888373,"ENTERGY SERVICES, INC.",404264235,1340 ECHELON PKWY,JACKSON,MS,Major,55781
N/A,NOT COVERED,EXPIRED,Data Center Networking,NX2/4/5/6K,N2000,N2K-F40G-F10G,N2K Uplink option FET-40G to FET-10G,Hardware,CARD,Others,Others,,1,5/26/18,5/25/23,2023,2023 Q4,SNT,92058507,5/26/18,2018,2018 Q4,8/24/22,11/22/26,8/24/23,8/31/27,2028,2028 Q1,N,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY SERVICES INC,888373,"ENTERGY SERVICES, INC.",404264235,1340 ECHELON PKWY,JACKSON,MS,Minor,55781.6
N/A,COVERED,ACTIVE,Data Center Networking,NX2/4/5/6K,N2000,N2K-C2348TQ4F-E,Nexus 2348TQ-E with 4 Bidi or 2FET-40G and 8FET-10G,Hardware,CHASSIS,Others,Others,,1,5/26/23,9/30/25,2026,2026 Q1,SNT,205483789,5/26/18,2018,2018 Q4,9/9/20,12/8/24,9/9/21,9/30/25,2026,2026 Q1,N,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY SERVICES INC,888373,"ENTERGY SERVICES, INC.",404264235,1340 ECHELON PKWY,JACKSON,MS,Major,55782
N/A,COVERED,ACTIVE,Data Center Networking,NX2/4/5/6K,N2000,N2K-F40G-F10G,N2K Uplink option FET-40G to FET-10G,Hardware,CARD,Others,Others,,1,5/26/23,9/30/25,2026,2026 Q1,SNT,205483789,5/26/18,2018,2018 Q4,8/24/22,11/22/26,8/24/23,8/31/27,2028,2028 Q1,N,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY SERVICES INC,888373,"ENTERGY SERVICES, INC.",404264235,1340 ECHELON PKWY,JACKSON,MS,Minor,55782.6
N/A,COVERED,ACTIVE,Data Center Networking,NX2/4/5/6K,N2000,N2K-C2348TQ4F-E,Nexus 2348TQ-E with 4 Bidi or 2FET-40G and 8FET-10G,Hardware,CHASSIS,Others,Others,,1,5/26/23,9/30/25,2026,2026 Q1,SNT,205483789,5/26/18,2018,2018 Q4,9/9/20,12/8/24,9/9/21,9/30/25,2026,2026 Q1,N,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY SERVICES INC,888373,"ENTERGY SERVICES, INC.",404264235,1340 ECHELON PKWY,JACKSON,MS,Major,55783
N/A,COVERED,ACTIVE,Data Center Networking,NX2/4/5/6K,N2000,N2K-F40G-F10G,N2K Uplink option FET-40G to FET-10G,Hardware,CARD,Others,Others,,1,5/26/23,9/30/25,2026,2026 Q1,SNT,205483789,5/26/18,2018,2018 Q4,8/24/22,11/22/26,8/24/23,8/31/27,2028,2028 Q1,N,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY SERVICES INC,888373,"ENTERGY SERVICES, INC.",404264235,1340 ECHELON PKWY,JACKSON,MS,Minor,55783.6
N/A,NOT COVERED,EXPIRED,Data Center Networking,NX2/4/5/6K,N2000,N2K-C2348TQ4F-E,Nexus 2348TQ-E with 4 Bidi or 2FET-40G and 8FET-10G,Hardware,CHASSIS,Others,Others,,1,5/26/18,5/25/23,2023,2023 Q4,SNT,92058507,5/26/18,2018,2018 Q4,9/9/20,12/8/24,9/9/21,9/30/25,2026,2026 Q1,N,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY SERVICES INC,888373,"ENTERGY SERVICES, INC.",404264235,1340 ECHELON PKWY,JACKSON,MS,Major,55784
N/A,NOT COVERED,EXPIRED,Data Center Networking,NX2/4/5/6K,N2000,N2K-F40G-F10G,N2K Uplink option FET-40G to FET-10G,Hardware,CARD,Others,Others,,1,5/26/18,5/25/23,2023,2023 Q4,SNT,92058507,5/26/18,2018,2018 Q4,8/24/22,11/22/26,8/24/23,8/31/27,2028,2028 Q1,N,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY SERVICES INC,888373,"ENTERGY SERVICES, INC.",404264235,1340 ECHELON PKWY,JACKSON,MS,Minor,55784.6
N/A,NOT COVERED,EXPIRED,Data Center Networking,NX2/4/5/6K,N2000,N2K-C2348TQ4F-E,Nexus 2348TQ-E with 4 Bidi or 2FET-40G and 8FET-10G,Hardware,CHASSIS,Others,Others,,1,5/26/18,5/25/23,2023,2023 Q4,SNT,92058507,5/26/18,2018,2018 Q4,9/9/20,12/8/24,9/9/21,9/30/25,2026,2026 Q1,N,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY SERVICES INC,888373,"ENTERGY SERVICES, INC.",404264235,1340 ECHELON PKWY,JACKSON,MS,Major,55785
N/A,NOT COVERED,EXPIRED,Data Center Networking,NX2/4/5/6K,N2000,N2K-F40G-F10G,N2K Uplink option FET-40G to FET-10G,Hardware,CARD,Others,Others,,1,5/26/18,5/25/23,2023,2023 Q4,SNT,92058507,5/26/18,2018,2018 Q4,8/24/22,11/22/26,8/24/23,8/31/27,2028,2028 Q1,N,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY SERVICES INC,888373,"ENTERGY SERVICES, INC.",404264235,1340 ECHELON PKWY,JACKSON,MS,Minor,55785.6
N/A,COVERED,ACTIVE,Data Center Networking,NX2/4/5/6K,N2000,N2K-C2348TQ4F-E,Nexus 2348TQ-E with 4 Bidi or 2FET-40G and 8FET-10G,Hardware,CHASSIS,Others,Others,,1,5/26/23,9/30/25,2026,2026 Q1,SNT,205483789,5/26/18,2018,2018 Q4,9/9/20,12/8/24,9/9/21,9/30/25,2026,2026 Q1,N,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY SERVICES INC,888373,"ENTERGY SERVICES, INC.",404264235,1340 ECHELON PKWY,JACKSON,MS,Major,55786
N/A,COVERED,ACTIVE,Data Center Networking,NX2/4/5/6K,N2000,N2K-F40G-F10G,N2K Uplink option FET-40G to FET-10G,Hardware,CARD,Others,Others,,1,5/26/23,9/30/25,2026,2026 Q1,SNT,205483789,5/26/18,2018,2018 Q4,8/24/22,11/22/26,8/24/23,8/31/27,2028,2028 Q1,N,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY SERVICES INC,888373,"ENTERGY SERVICES, INC.",404264235,1340 ECHELON PKWY,JACKSON,MS,Minor,55786.6
N/A,COVERED,ACTIVE,Data Center Networking,NX2/4/5/6K,N2000,N2K-C2348TQ4F-E,Nexus 2348TQ-E with 4 Bidi or 2FET-40G and 8FET-10G,Hardware,CHASSIS,Others,Others,,1,5/26/23,9/30/25,2026,2026 Q1,SNT,205483789,5/26/18,2018,2018 Q4,9/9/20,12/8/24,9/9/21,9/30/25,2026,2026 Q1,N,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY SERVICES INC,888373,"ENTERGY SERVICES, INC.",404264235,1340 ECHELON PKWY,JACKSON,MS,Major,55787
N/A,COVERED,ACTIVE,Data Center Networking,NX2/4/5/6K,N2000,N2K-F40G-F10G,N2K Uplink option FET-40G to FET-10G,Hardware,CARD,Others,Others,,1,5/26/23,9/30/25,2026,2026 Q1,SNT,205483789,5/26/18,2018,2018 Q4,8/24/22,11/22/26,8/24/23,8/31/27,2028,2028 Q1,N,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY SERVICES INC,888373,"ENTERGY SERVICES, INC.",404264235,1340 ECHELON PKWY,JACKSON,MS,Minor,55787.6
N/A,COVERED,ACTIVE,Data Center Networking,NX2/4/5/6K,N2000,N2K-C2348TQ4F-E,Nexus 2348TQ-E with 4 Bidi or 2FET-40G and 8FET-10G,Hardware,CHASSIS,Others,Others,,1,5/26/23,9/30/25,2026,2026 Q1,SNT,205483789,5/26/18,2018,2018 Q4,9/9/20,12/8/24,9/9/21,9/30/25,2026,2026 Q1,N,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY SERVICES INC,888373,"ENTERGY SERVICES, INC.",404264235,1340 ECHELON PKWY,JACKSON,MS,Major,55788
N/A,COVERED,ACTIVE,Data Center Networking,NX2/4/5/6K,N2000,N2K-F40G-F10G,N2K Uplink option FET-40G to FET-10G,Hardware,CARD,Others,Others,,1,5/26/23,9/30/25,2026,2026 Q1,SNT,205483789,5/26/18,2018,2018 Q4,8/24/22,11/22/26,8/24/23,8/31/27,2028,2028 Q1,N,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY SERVICES INC,888373,"ENTERGY SERVICES, INC.",404264235,1340 ECHELON PKWY,JACKSON,MS,Minor,55788.6
N/A,COVERED,ACTIVE,Data Center Networking,NX2/4/5/6K,N2000,N2K-C2348TQ4F-E,Nexus 2348TQ-E with 4 Bidi or 2FET-40G and 8FET-10G,Hardware,CHASSIS,Others,Others,,1,5/26/23,9/30/25,2026,2026 Q1,SNT,205483789,5/26/18,2018,2018 Q4,9/9/20,12/8/24,9/9/21,9/30/25,2026,2026 Q1,N,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY SERVICES INC,888373,"ENTERGY SERVICES, INC.",404264235,1340 ECHELON PKWY,JACKSON,MS,Major,55789
N/A,COVERED,ACTIVE,Data Center Networking,NX2/4/5/6K,N2000,N2K-F40G-F10G,N2K Uplink option FET-40G to FET-10G,Hardware,CARD,Others,Others,,1,5/26/23,9/30/25,2026,2026 Q1,SNT,205483789,5/26/18,2018,2018 Q4,8/24/22,11/22/26,8/24/23,8/31/27,2028,2028 Q1,N,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY SERVICES INC,888373,"ENTERGY SERVICES, INC.",404264235,1340 ECHELON PKWY,JACKSON,MS,Minor,55789.6
FDO221802CD,COVERED,ACTIVE,Data Center Networking,NX9K,N9300,C1-N9K-C93180YC-EX,Cisco ONE Nexus 9300 with 48p 10/25G SFP+ and 6p 100G QSFP28,Hardware,CHASSIS,Cisco One - Transactional - Perpetual,Cisco One,,1,5/30/23,2/28/26,2026,2026 Q3,SNT,205483789,5/30/18,2018,2018 Q4,3/1/21,5/27/25,3/1/22,2/28/26,2026,2026 Q3,N,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY SERVICES INC,888373,"ENTERGY SERVICES, INC.",404264235,1340 ECHELON PKWY,JACKSON,MS,Major,55856
FDO22181BWC,COVERED,ACTIVE,Data Center Networking,NX9K,N9300,C1-N9K-C93180YC-EX,Cisco ONE Nexus 9300 with 48p 10/25G SFP+ and 6p 100G QSFP28,Hardware,CHASSIS,Cisco One - Transactional - Perpetual,Cisco One,,1,5/30/23,2/28/26,2026,2026 Q3,SNT,205483789,5/30/18,2018,2018 Q4,3/1/21,5/27/25,3/1/22,2/28/26,2026,2026 Q3,N,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY SERVICES INC,888373,"ENTERGY SERVICES, INC.",404264235,1340 ECHELON PKWY,JACKSON,MS,Major,55855
FDO22181C6D,COVERED,ACTIVE,Data Center Networking,NX9K,N9300,C1-N9K-C93180YC-EX,Cisco ONE Nexus 9300 with 48p 10/25G SFP+ and 6p 100G QSFP28,Hardware,CHASSIS,Cisco One - Transactional - Perpetual,Cisco One,,1,5/30/23,2/28/26,2026,2026 Q3,SNT,205483789,5/30/18,2018,2018 Q4,3/1/21,5/27/25,3/1/22,2/28/26,2026,2026 Q3,N,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY SERVICES INC,888373,"ENTERGY SERVICES, INC.",404264235,1340 ECHELON PKWY,JACKSON,MS,Major,55857
FDO22182ULJ,COVERED,ACTIVE,Data Center Networking,NX9K,N9300,C1-N9K-C93180YC-EX,Cisco ONE Nexus 9300 with 48p 10/25G SFP+ and 6p 100G QSFP28,Hardware,CHASSIS,Cisco One - Transactional - Perpetual,Cisco One,,1,5/30/23,2/28/26,2026,2026 Q3,SNT,205483789,5/30/18,2018,2018 Q4,3/1/21,5/27/25,3/1/22,2/28/26,2026,2026 Q3,N,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY SERVICES INC,888373,"ENTERGY SERVICES, INC.",404264235,1340 ECHELON PKWY,JACKSON,MS,Major,55858
FDO22182UMU,COVERED,ACTIVE,Data Center Networking,NX9K,N9300,C1-N9K-C93180YC-EX,Cisco ONE Nexus 9300 with 48p 10/25G SFP+ and 6p 100G QSFP28,Hardware,CHASSIS,Cisco One - Transactional - Perpetual,Cisco One,,1,5/30/23,2/28/26,2026,2026 Q3,SNT,205483789,5/30/18,2018,2018 Q4,3/1/21,5/27/25,3/1/22,2/28/26,2026,2026 Q3,N,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY SERVICES INC,888373,"ENTERGY SERVICES, INC.",404264235,1340 ECHELON PKWY,JACKSON,MS,Major,55859
FDO22190A8J,COVERED,ACTIVE,Data Center Networking,NX9K,N9300,C1-N9K-C93180YC-EX,Cisco ONE Nexus 9300 with 48p 10/25G SFP+ and 6p 100G QSFP28,Hardware,CHASSIS,Cisco One - Transactional - Perpetual,Cisco One,,1,5/30/23,2/28/26,2026,2026 Q3,SNT,205483789,5/30/18,2018,2018 Q4,3/1/21,5/27/25,3/1/22,2/28/26,2026,2026 Q3,N,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY SERVICES INC,888373,"ENTERGY SERVICES, INC.",404264235,1340 ECHELON PKWY,JACKSON,MS,Major,55860
FDO22190A8M,COVERED,ACTIVE,Data Center Networking,NX9K,N9300,C1-N9K-C93180YC-EX,Cisco ONE Nexus 9300 with 48p 10/25G SFP+ and 6p 100G QSFP28,Hardware,CHASSIS,Cisco One - Transactional - Perpetual,Cisco One,,1,5/30/23,2/28/26,2026,2026 Q3,SNT,205483789,5/30/18,2018,2018 Q4,3/1/21,5/27/25,3/1/22,2/28/26,2026,2026 Q3,N,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY SERVICES INC,888373,"ENTERGY SERVICES, INC.",404264235,1340 ECHELON PKWY,JACKSON,MS,Major,55861
FXS2203Q1B5,COVERED,ACTIVE,Data Center Networking,NX7K,N7000,C1-N7706-B26S2E-R,"Cisco ONE N7706 Bundle (Chassis,2xSUP2E,6xFAB2),NoPowSup",Hardware,CHASSIS,Cisco One - Transactional - Perpetual,Cisco One,,1,6/7/23,2/28/26,2026,2026 Q3,SNT,205483789,6/8/18,2018,2018 Q4,3/1/21,5/27/25,3/1/22,2/28/26,2026,2026 Q3,N,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY SERVICES INC,888373,"ENTERGY SERVICES, INC.",404264235,1340 ECHELON PKWY,JACKSON,MS,Major,55969
FXS2203Q1E6,COVERED,ACTIVE,Data Center Networking,NX7K,N7000,C1-N7706-B26S2E-R,"Cisco ONE N7706 Bundle (Chassis,2xSUP2E,6xFAB2),NoPowSup",Hardware,CHASSIS,Cisco One - Transactional - Perpetual,Cisco One,,1,6/7/23,2/28/26,2026,2026 Q3,SNT,205483789,6/8/18,2018,2018 Q4,3/1/21,5/27/25,3/1/22,2/28/26,2026,2026 Q3,N,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY SERVICES INC,888373,"ENTERGY SERVICES, INC.",404264235,1340 ECHELON PKWY,JACKSON,MS,Major,55968
FOC2217R1A1,NOT COVERED,EXPIRED,Data Center Networking,NX2/4/5/6K,N2000,N2348UPQ-FA-BUN,"Port Side Exhaust, airflow pack N2K-C2348UPQ, 2AC PS, 3Fan",Hardware,CHASSIS,Others,Others,,1,6/13/18,6/12/23,2023,2023 Q4,SNT,92058507,6/13/18,2018,2018 Q4,8/24/22,11/22/26,8/24/23,8/31/27,2028,2028 Q1,Y,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY SERVICES INC,888373,"ENTERGY SERVICES, INC.",404264235,1340 ECHELON PKWY,JACKSON,MS,Minor,56084.6
FOC2218R0Q7,NOT COVERED,EXPIRED,Data Center Networking,NX2/4/5/6K,N2000,N2348UPQ-FA-BUN,"Port Side Exhaust, airflow pack N2K-C2348UPQ, 2AC PS, 3Fan",Hardware,CHASSIS,Others,Others,,1,6/13/18,6/12/23,2023,2023 Q4,SNT,92058507,6/13/18,2018,2018 Q4,8/24/22,11/22/26,8/24/23,8/31/27,2028,2028 Q1,Y,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY SERVICES INC,177639549,"Entergy Services, Inc.",2000438930,700 LOUISIANA ST,LITTLE ROCK,AR,Minor,56090.6
FOC2218R1DU,NOT COVERED,EXPIRED,Data Center Networking,NX2/4/5/6K,N2000,N2348UPQ-FA-BUN,"Port Side Exhaust, airflow pack N2K-C2348UPQ, 2AC PS, 3Fan",Hardware,CHASSIS,Others,Others,,1,6/13/18,6/12/23,2023,2023 Q4,SNT,92058507,6/13/18,2018,2018 Q4,8/24/22,11/22/26,8/24/23,8/31/27,2028,2028 Q1,Y,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY SERVICES INC,177639549,"Entergy Services, Inc.",2000438930,700 LOUISIANA ST,LITTLE ROCK,AR,Minor,56089.6
FOC2218R1EJ,NOT COVERED,EXPIRED,Data Center Networking,NX2/4/5/6K,N2000,N2348UPQ-FA-BUN,"Port Side Exhaust, airflow pack N2K-C2348UPQ, 2AC PS, 3Fan",Hardware,CHASSIS,Others,Others,,1,6/13/18,6/12/23,2023,2023 Q4,SNT,92058507,6/13/18,2018,2018 Q4,8/24/22,11/22/26,8/24/23,8/31/27,2028,2028 Q1,Y,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY SERVICES INC,177639549,"Entergy Services, Inc.",2000438930,700 LOUISIANA ST,LITTLE ROCK,AR,Minor,56091.6
FOC2218R1EV,NOT COVERED,EXPIRED,Data Center Networking,NX2/4/5/6K,N2000,N2348UPQ-FA-BUN,"Port Side Exhaust, airflow pack N2K-C2348UPQ, 2AC PS, 3Fan",Hardware,CHASSIS,Others,Others,,1,6/13/18,6/12/23,2023,2023 Q4,SNT,92058507,6/13/18,2018,2018 Q4,8/24/22,11/22/26,8/24/23,8/31/27,2028,2028 Q1,Y,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY SERVICES INC,888373,"ENTERGY SERVICES, INC.",404264235,1340 ECHELON PKWY,JACKSON,MS,Minor,56083.6
FOC2218R1FV,NOT COVERED,EXPIRED,Data Center Networking,NX2/4/5/6K,N2000,N2348UPQ-FA-BUN,"Port Side Exhaust, airflow pack N2K-C2348UPQ, 2AC PS, 3Fan",Hardware,CHASSIS,Others,Others,,1,6/13/18,6/12/23,2023,2023 Q4,SNT,92058507,6/13/18,2018,2018 Q4,8/24/22,11/22/26,8/24/23,8/31/27,2028,2028 Q1,Y,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY SERVICES INC,177639549,"Entergy Services, Inc.",2000438930,700 LOUISIANA ST,LITTLE ROCK,AR,Minor,56092.6
N/A,COVERED,ACTIVE,Data Center Networking,NX2/4/5/6K,N2000,N2K-C2348UPQ,"Nexus 2000, 10GE UP FEX 48x1/10GE SFP+  6x40G QSFP",Hardware,CHASSIS,Others,Others,,1,6/13/23,3/31/26,2026,2026 Q3,SNT,205483789,6/13/18,2018,2018 Q4,8/24/22,11/22/26,8/24/23,8/31/27,2028,2028 Q1,Y,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY SERVICES INC,888373,"ENTERGY SERVICES, INC.",404264235,1340 ECHELON PKWY,JACKSON,MS,Major,56083
N/A,COVERED,ACTIVE,Data Center Networking,NX2/4/5/6K,N2000,N2K-C2348UPQ,"Nexus 2000, 10GE UP FEX 48x1/10GE SFP+  6x40G QSFP",Hardware,CHASSIS,Others,Others,,1,6/13/23,3/31/26,2026,2026 Q3,SNT,205483789,6/13/18,2018,2018 Q4,8/24/22,11/22/26,8/24/23,8/31/27,2028,2028 Q1,Y,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY SERVICES INC,888373,"ENTERGY SERVICES, INC.",404264235,1340 ECHELON PKWY,JACKSON,MS,Major,56084
N/A,NOT COVERED,EXPIRED,Data Center Networking,NX2/4/5/6K,N2000,N2K-C2348UPQ,"Nexus 2000, 10GE UP FEX 48x1/10GE SFP+  6x40G QSFP",Hardware,CHASSIS,Others,Others,,1,6/13/18,6/12/23,2023,2023 Q4,SNT,92058507,6/13/18,2018,2018 Q4,8/24/22,11/22/26,8/24/23,8/31/27,2028,2028 Q1,Y,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY SERVICES INC,177639549,"Entergy Services, Inc.",2000438930,700 LOUISIANA ST,LITTLE ROCK,AR,Major,56089
N/A,NOT COVERED,EXPIRED,Data Center Networking,NX2/4/5/6K,N2000,N2K-C2348UPQ,"Nexus 2000, 10GE UP FEX 48x1/10GE SFP+  6x40G QSFP",Hardware,CHASSIS,Others,Others,,1,6/13/18,6/12/23,2023,2023 Q4,SNT,92058507,6/13/18,2018,2018 Q4,8/24/22,11/22/26,8/24/23,8/31/27,2028,2028 Q1,Y,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY SERVICES INC,177639549,"Entergy Services, Inc.",2000438930,700 LOUISIANA ST,LITTLE ROCK,AR,Major,56090
N/A,NOT COVERED,EXPIRED,Data Center Networking,NX2/4/5/6K,N2000,N2K-C2348UPQ,"Nexus 2000, 10GE UP FEX 48x1/10GE SFP+  6x40G QSFP",Hardware,CHASSIS,Others,Others,,1,6/13/18,6/12/23,2023,2023 Q4,SNT,92058507,6/13/18,2018,2018 Q4,8/24/22,11/22/26,8/24/23,8/31/27,2028,2028 Q1,Y,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY SERVICES INC,177639549,"Entergy Services, Inc.",2000438930,700 LOUISIANA ST,LITTLE ROCK,AR,Major,56091
N/A,NOT COVERED,EXPIRED,Data Center Networking,NX2/4/5/6K,N2000,N2K-C2348UPQ,"Nexus 2000, 10GE UP FEX 48x1/10GE SFP+  6x40G QSFP",Hardware,CHASSIS,Others,Others,,1,6/13/18,6/12/23,2023,2023 Q4,SNT,92058507,6/13/18,2018,2018 Q4,8/24/22,11/22/26,8/24/23,8/31/27,2028,2028 Q1,Y,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY SERVICES INC,177639549,"Entergy Services, Inc.",2000438930,700 LOUISIANA ST,LITTLE ROCK,AR,Major,56092
FDO22210AGH,COVERED,ACTIVE,Data Center Networking,NX9K,N9300,N9K-C93180YC-EX,Nexus 9300 with 48p 10/25G SFP+ and 6p 100G QSFP28,Hardware,CHASSIS,Others,Others,,1,6/18/23,3/31/26,2026,2026 Q3,SNT,205483789,6/19/18,2018,2018 Q4,8/9/22,11/7/26,8/9/23,8/31/27,2028,2028 Q1,Y,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY SERVICES INC,177639549,"ENTERGY SERVICES, INC.",404264195,700 LOUISIANA ST,LITTLE ROCK,AR,Major,56216
FDO22222241,COVERED,ACTIVE,Data Center Networking,NX9K,N9300,N9K-C93180YC-EX,Nexus 9300 with 48p 10/25G SFP+ and 6p 100G QSFP28,Hardware,CHASSIS,Others,Others,,1,6/18/23,3/31/26,2026,2026 Q3,SNT,205483789,6/19/18,2018,2018 Q4,8/9/22,11/7/26,8/9/23,8/31/27,2028,2028 Q1,Y,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY SERVICES INC,177639549,"ENTERGY SERVICES, INC.",404264195,700 LOUISIANA ST,LITTLE ROCK,AR,Major,56215
FDO2222269Q,COVERED,ACTIVE,Data Center Networking,NX9K,N9300,N9K-C93180YC-EX,Nexus 9300 with 48p 10/25G SFP+ and 6p 100G QSFP28,Hardware,CHASSIS,Others,Others,,1,6/18/23,3/31/26,2026,2026 Q3,SNT,205483789,6/19/18,2018,2018 Q4,8/9/22,11/7/26,8/9/23,8/31/27,2028,2028 Q1,Y,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY SERVICES INC,888373,"ENTERGY SERVICES, INC.",404264235,1340 ECHELON PKWY,JACKSON,MS,Major,56214
FDO22222P30,COVERED,ACTIVE,Data Center Networking,NX9K,N9300,N9K-C93180YC-EX,Nexus 9300 with 48p 10/25G SFP+ and 6p 100G QSFP28,Hardware,CHASSIS,Others,Others,,1,6/18/23,3/31/26,2026,2026 Q3,SNT,205483789,6/19/18,2018,2018 Q4,8/9/22,11/7/26,8/9/23,8/31/27,2028,2028 Q1,Y,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY SERVICES INC,888373,"ENTERGY SERVICES, INC.",404264235,1340 ECHELON PKWY,JACKSON,MS,Major,56213
FOC22140WKF,NOT COVERED,EXPIRED,Data Center Networking,NX9K,N9500,N9K-SC-A,System Controller for Nexus 9500,Hardware,CARD,Others,Others,,1,6/25/23,6/24/24,2024,2024 Q4,SNT,205483789,6/26/18,2018,2018 Q4,,,,,,,N,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY SERVICES INC,888373,"ENTERGY SERVICES, INC.",404264235,1340 ECHELON PKWY,JACKSON,MS,Minor,56445.14
FOC22140WMH,NOT COVERED,EXPIRED,Data Center Networking,NX9K,N9500,N9K-SC-A,System Controller for Nexus 9500,Hardware,CARD,Others,Others,,1,6/25/23,6/24/24,2024,2024 Q4,SNT,205483789,6/26/18,2018,2018 Q4,,,,,,,N,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY SERVICES INC,888373,"ENTERGY SERVICES, INC.",404264235,1340 ECHELON PKWY,JACKSON,MS,Minor,56445.13
FOC22140WP8,COVERED,ACTIVE,Data Center Networking,NX9K,N9500,N9K-SC-A,System Controller for Nexus 9500,Hardware,CARD,Others,Others,,1,6/25/24,2/28/26,2026,2026 Q3,SNT,205483789,6/26/18,2018,2018 Q4,,,,,,,N,ENTERGY CORPORATION,181149,ENTERGY SERVICES INC,26853,ENTERGY SERVICES INC,888373,"ENTERGY SERVICES, INC.",404264235,1340 ECHELON PKWY,JACKSON,MS,Minor,56446.14
